ID,EDUCATION,ECONMIC
P00017842,1,0
P00017845,1,0
P00017854,4,0
P00017866,4,0
P00017886,2,0
P00017892,1,2
P00017896,5,0
P00017898,1,0
P00017901,5,1
P00017918,5,0
P00017920,3,0
P00017921,1,2
P00017933,2,2
P00017947,1,0
P00017961,3,0
P00017963,3,0
P00017964,3,1
P00018005,1,0
P00018010,3,0
P00018012,2,1
P00018013,3,0
P00018020,4,0
P00018033,7,0
P00018034,3,0
P00018041,3,0
P00018043,4,2
P00018044,2,0
P00018049,3,1
P00018059,2,0
P00018068,2,1
P00018071,4,1
P00018077,4,0
P00018080,7,0
P00018081,5,1
P00018085,7,1
P00018096,2,1
P00018097,2,0
P00018123,4,1
P00018132,4,0
P00018145,3,0
P00018154,2,0
P00018176,4,1
P00018177,3,0
P00018180,5,0
P00018189,3,0
P00018198,5,0
P00018201,3,1
P00018218,6,1
P00018242,2,1
P00018259,2,0
P00018269,3,0
P00018275,2,0
P00018278,2,0
P00018283,2,0
P00018297,2,0
P00018305,4,1
P00018312,3,2
P00018315,2,2
P00018318,6,1
P00018336,2,0
P00018351,3,0
P00018356,3,0
P00018364,2,0
P00018365,3,0
P00018376,2,0
P00018378,1,0
P00018381,3,0
P00018397,3,1
P00018400,5,1
P00018409,3,0
P00018427,3,1
P00018430,5,0
P00018434,5,0
P00018436,3,0
P00018437,3,3
P00018442,4,1
P00018454,5,0
P00018463,3,0
P00018464,1,0
P00018470,3,1
P00018471,3,2
P00018472,4,1
P00018479,4,0
P00018484,4,1
P00018486,2,1
P00018489,2,1
P00018536,2,0
P00018538,7,0
P00018547,5,1
P00018558,5,1
P00018559,5,0
P00018571,5,2
P00018589,3,1
P00018596,4,0
P00018658,3,0
P00018666,3,0
P00018668,5,0
P00018672,7,0
P00018676,4,0
P00018683,2,0
P00018691,3,0
P00018750,3,0
P00018766,1,0
P00018788,2,0
P00018806,7,0
P00018900,3,0
P00018908,2,0
P00018912,1,0
P00018925,5,0
P00018930,3,1
P00018937,2,0
P00018957,4,1
P00975597,5,0
P00975599,3,0
P00975605,5,0
P00018988,5,0
P00975608,3,0
P00018993,4,1
P00018997,4,0
P00975623,3,0
P00019002,5,0
P00975643,3,2
P00019022,5,0
P00975665,2,0
P00019030,5,1
P00019043,5,0
P00019053,7,0
P00019055,5,0
P00019064,3,1
P00019066,3,1
P00019078,3,1
P00019088,4,1
P00019092,3,0
P00019120,2,0
P00019121,5,0
P00019125,4,1
P00019139,5,0
P00019144,4,1
P00975761,2,2
P00019149,5,2
P00975815,5,0
P00019199,2,1
P00019200,4,1
P00975828,3,0
P00019213,7,0
P00019215,1,0
P00975841,7,0
P00019228,4,1
P00975853,3,2
P00019239,7,0
P00975858,7,0
P00019250,4,1
P00975875,2,0
P00019268,5,1
P00019278,2,2
P00019279,2,2
P00975943,7,0
P00975967,5,1
P00975984,3,1
P00975989,3,1
P00019334,3,1
P00019335,4,1
P00976001,3,1
P00019346,3,1
P00976014,5,1
P00019375,4,1
P00019383,5,0
P00019384,3,0
P00019385,5,0
P00019387,3,2
P00976045,2,0
P00976049,3,0
P00976058,3,1
P00976059,3,1
P00019404,2,0
P00019420,3,0
P00019425,1,0
P00019431,7,1
P00019439,7,0
P00019445,2,1
P00976127,7,0
P00976130,3,1
P00976138,2,0
P00019456,5,1
P00976149,3,0
P00019466,4,1
P00019469,4,1
P00019474,5,0
P00976178,3,0
P00976179,3,0
P00976182,2,0
P00019496,1,0
P00019498,5,0
P00976183,6,1
P00019501,7,0
P00019505,3,0
P00019506,5,0
P00019508,5,0
P00019521,7,0
P00019522,4,1
P00976219,3,0
P00019526,4,1
P00019530,4,1
P00019542,6,1
P00976248,2,1
P00019552,3,0
P00019554,7,0
P00019562,5,0
P00019595,4,1
P00976326,3,0
P00019609,3,0
P00019614,3,1
P00019615,4,1
P00019620,7,0
P00019622,2,0
P00019632,7,0
P00019675,2,0
P00019690,4,1
P00976404,5,0
P00976422,7,0
P00976424,7,0
P00019733,1,0
P00976430,3,1
P00976431,4,1
P00019737,3,0
P00976443,2,2
P00976447,2,0
P00019757,7,0
P00019759,2,0
P00019772,3,0
P00019777,5,0
P00976484,5,1
P00019780,5,0
P00019781,2,1
P00019783,3,1
P00019784,3,1
P00976502,5,1
P00976536,5,0
P00019823,7,0
P00019826,5,1
P00976559,7,1
P00019830,7,0
P00019840,5,1
P00019859,2,1
P00019860,3,1
P00019866,5,1
P00019869,5,1
P00019892,3,0
P00019893,4,0
P00019903,4,1
P00019922,7,0
P00019924,5,0
P00976709,3,0
P00019931,7,0
P00976720,7,0
P00976743,7,0
P00019963,4,1
P00019969,7,0
P00019977,4,0
P00019979,4,0
P00019994,2,0
P00020005,3,0
P00020009,4,1
P00976784,3,2
P00020026,1,0
P00020033,4,1
P00976838,3,0
P00976857,3,1
P00020072,4,1
P00976872,5,1
P00976876,3,0
P00020081,5,0
P00020100,2,0
P00976908,3,0
P00020110,5,0
P00976918,6,1
P00020116,5,1
P00976921,7,0
P00976925,5,0
P00976928,2,0
P00020125,3,0
P00020127,2,0
P00976940,5,0
P00020134,3,1
P00020144,4,1
P00020160,3,0
P00020172,5,0
P00977030,3,0
P00020178,3,2
P00020182,3,1
P00977042,2,0
P00977072,1,0
P00977074,5,0
P00020201,1,0
P00020204,4,0
P00977083,3,2
P00977106,4,1
P00020227,4,0
P00020229,5,2
P00020230,3,0
P00020231,5,0
P00020235,3,1
P00020241,5,1
P00020243,5,1
P00020245,4,1
P00020249,7,0
P00020250,5,0
P00020257,5,0
P00020259,3,1
P00020265,3,0
P00977162,2,1
P00020268,4,1
P00020269,3,1
P00977170,5,1
P00020286,5,0
P00020299,5,1
P00977200,7,0
P00020326,7,0
P00020330,7,0
P00977216,4,1
P00020335,3,0
P00020341,5,1
P00020345,3,3
P00977228,3,1
P00020360,7,1
P00977237,3,1
P00977238,3,1
P00020372,7,0
P00020379,2,0
P00020382,5,1
P00020389,5,1
P00977269,5,1
P00020413,7,0
P00977293,3,0
P00977303,5,0
P00020440,7,0
P00977324,4,1
P00977325,3,1
P00020492,1,0
P00020496,1,0
P00977350,3,2
P00977360,7,0
P00977364,2,2
P00020517,7,0
P00020520,4,1
P00020521,5,0
P00020527,5,0
P00020540,3,0
P00977385,5,0
P00020548,7,0
P00020549,1,0
P00020553,4,1
P00977427,3,0
P00020569,3,0
P00020591,3,1
P00020593,5,0
P00977464,2,1
P00977469,5,0
P00020605,3,1
P00020610,3,1
P00977476,2,1
P00020623,3,0
P00020628,7,0
P00977479,3,0
P00977484,1,0
P00977489,4,0
P00020643,3,1
P00020652,4,1
P00020654,5,0
P00020656,4,1
P00020659,5,1
P00020665,2,0
P00020668,3,0
P00977549,5,0
P00977554,2,0
P00020700,3,1
P00020703,7,0
P00977573,3,1
P00020719,2,0
P00977579,3,1
P00020722,3,1
P00020723,3,1
P00020725,7,0
P00020750,3,0
P00020756,2,0
P00020757,3,0
P00977614,7,0
P00020772,7,0
P00977623,3,0
P00020783,3,1
P00020799,4,1
P00020802,5,0
P00020805,2,1
P00020806,2,1
P00020814,2,
P00020816,4,1
P00977663,7,0
P00977672,4,1
P00020830,2,3
P00977676,4,1
P00020840,2,0
P00020844,5,0
P00977693,4,1
P00020855,4,1
P00977701,3,1
P00977705,3,1
P00977714,3,1
P00020885,5,1
P00020900,4,1
P00977736,7,0
P00020910,7,0
P00977742,2,1
P00977743,7,2
P00020918,5,1
P00020937,5,1
P00020939,5,1
P00020944,4,1
P00977792,7,0
P00020971,5,0
P00020978,3,1
P00977817,5,0
P00020988,5,1
P00977825,4,0
P00020992,5,1
P00020999,4,1
P00021002,5,0
P00021006,3,0
P00021017,2,0
P00021021,3,0
P00977852,3,1
P00021032,2,0
P00021041,7,0
P00977858,5,0
P00021055,3,2
P00977885,5,1
P00021066,2,0
P00021078,5,0
P00977924,7,0
P00021093,4,1
P00977935,3,
P00021102,5,0
P00021114,2,1
P00021116,4,1
P00977963,4,1
P00021122,5,0
P00977967,3,0
P00021136,3,0
P00021143,4,1
P00977999,3,1
P00021152,3,
P00978013,5,0
P00978014,7,1
P00021165,3,0
P00978045,4,1
P00978049,2,1
P00021191,5,0
P00978059,3,0
P00978066,3,0
P00021204,4,1
P00021210,5,1
P00978082,5,1
P00021219,3,0
P00021222,5,0
P00978105,2,0
P00021235,3,0
P00021241,5,0
P00021243,3,0
P00978121,3,1
P00021245,5,0
P00978122,4,1
P00021250,4,1
P00021251,3,1
P00021252,2,0
P00978127,5,0
P00021280,3,0
P00021282,5,0
P00021285,7,0
P00021291,3,1
P00021318,3,1
P00021325,3,1
P00978213,2,1
P00021333,5,1
P00021334,3,1
P00021335,3,1
P00021342,3,1
P00978230,7,0
P00021350,4,1
P00978236,4,1
P00021359,2,1
P00978243,5,1
P00978248,2,1
P00021369,3,1
P00978263,7,0
P00978273,6,1
P00021385,4,1
P00978289,5,0
P00978293,4,1
P00978304,3,1
P00021409,5,1
P00978319,4,1
P00021416,4,1
P00978334,3,1
P00021428,3,0
P00978351,5,0
P00021453,3,1
P00978363,4,1
P00021455,5,1
P00021457,3,0
P00978371,7,0
P00978385,4,1
P00021498,1,0
P00978400,4,1
P00021508,4,1
P00021519,7,0
P00021526,1,0
P00978435,7,0
P00021543,7,0
P00021545,4,1
P00021560,3,0
P00021561,4,1
P00021563,7,0
P00021572,5,0
P00021575,5,1
P00978479,4,1
P00021580,3,0
P00021581,5,1
P00021591,4,1
P00021598,5,1
P00021603,4,1
P00021612,5,0
P00021613,4,1
P00978505,5,1
P00978506,4,1
P00021623,5,1
P00021635,3,1
P00021639,4,1
P00978533,7,1
P00021643,1,0
P00021665,7,0
P00021674,7,0
P00021675,2,0
P00021680,5,0
P00978571,4,1
P00978577,2,1
P00978583,5,0
P00021713,1,0
P00021722,3,1
P00021737,3,1
P00021741,3,1
P00021747,4,1
P00021782,5,1
P00978654,4,1
P00978657,3,1
P00021807,4,1
P00978695,4,1
P00021812,4,1
P00021816,4,1
P00021817,3,1
P00021830,7,0
P00021846,4,1
P00978736,7,0
P00021852,5,0
P00021858,4,1
P00021861,2,1
P00978764,5,1
P00021866,3,0
P00021873,4,1
P00978779,7,0
P00021878,3,0
P00021895,3,0
P00021898,5,0
P00021905,3,1
P00021906,4,1
P00021912,1,0
P00978800,2,0
P00021921,4,1
P00021928,3,0
P00021930,5,0
P00021935,2,0
P00021941,5,0
P00021943,3,0
P00021948,3,0
P00978839,7,0
P00021951,3,2
P00021958,1,0
P00021973,5,0
P00021976,1,0
P00021986,4,1
P00021998,7,0
P00978869,1,0
P00978870,7,0
P00978880,2,0
P00022005,5,0
P00978890,7,1
P00022026,5,0
P00022054,3,1
P00978901,3,0
P00022058,4,1
P00022063,5,0
P00022070,5,1
P00022091,7,0
P00978948,2,0
P00978956,5,1
P00022121,5,1
P00022125,3,0
P00022129,2,1
P00022130,3,1
P00022134,5,1
P00022138,3,1
P00978998,2,0
P00022151,5,0
P00022153,4,1
P00979008,5,0
P00022170,3,1
P00979022,5,0
P00979030,3,0
P00022187,2,1
P00022194,5,0
P00979057,1,0
P00022201,3,1
P00022225,4,1
P00022231,3,0
P00022240,4,1
P00979109,7,0
P00979111,2,1
P00022255,2,2
P00022260,3,0
P00022262,3,2
P00979129,2,0
P00979133,4,1
P00022270,3,1
P00022288,7,1
P00022293,5,1
P00979160,2,0
P00022306,5,0
P00022311,3,0
P00022334,5,0
P00022337,5,0
P00022365,5,0
P00022392,3,1
P00022395,3,0
P00022397,3,0
P00979249,7,1
P00022414,4,1
P00979267,4,1
P00979279,7,0
P00022447,7,1
P00022449,2,0
P00022453,4,1
P00022454,4,1
P00979297,3,0
P00979326,3,1
P00022478,2,0
P00022492,5,1
P00022493,5,1
P00022497,7,0
P00979370,4,0
P00022533,3,1
P00022536,1,0
P00022537,5,1
P00022541,3,1
P00022552,5,0
P00022553,7,0
P00022558,3,0
P00979446,2,0
P00022577,5,0
P00979451,5,0
P00022581,5,0
P00022595,5,0
P00022596,7,0
P00022617,2,0
P00022642,2,0
P00022653,4,1
P00979519,5,0
P00979521,5,1
P00979522,5,1
P00022657,5,0
P00022659,7,0
P00022661,2,0
P00979531,2,0
P00022678,7,0
P00022681,2,1
P00022682,4,1
P00022687,3,2
P00022689,3,0
P00979555,1,0
P00979561,3,1
P00022698,3,1
P00979574,7,0
P00979581,1,0
P00022720,2,0
P00022724,3,0
P00979584,5,1
P00022733,3,0
P00022740,5,0
P00979597,5,0
P00979599,2,0
P00022748,3,2
P00022756,3,0
P00022762,3,1
P00022764,5,1
P00022766,7,0
P00979620,7,0
P00022767,3,1
P00979626,3,0
P00022777,1,0
P00022779,3,0
P00979644,7,0
P00979645,3,1
P00022785,3,1
P00022802,5,0
P00022803,5,0
P00979675,4,1
P00022815,5,0
P00022835,4,1
P00979709,2,0
P00022843,4,1
P00022844,5,0
P00022845,7,0
P00022848,4,1
P00022853,3,2
P00979742,2,0
P00022860,1,0
P00022864,3,0
P00022868,4,0
P00022881,4,1
P00022886,5,0
P00979815,5,0
P00022917,4,1
P00979819,3,0
P00022937,5,0
P00022943,5,0
P00022948,2,1
P00979842,7,0
P00022953,4,1
P00979856,5,1
P00979863,4,1
P00979881,7,1
P00979893,5,0
P00979920,5,1
P00023019,3,0
P00023025,3,1
P00979946,3,1
P00979962,7,1
P00023044,3,0
P00979971,2,0
P00023058,4,1
P00979978,5,0
P00979982,2,1
P00023067,2,1
P00023084,3,2
P00023088,4,1
P00980017,5,0
P00023092,3,0
P00023103,3,
P00023105,5,0
P00980026,7,1
P00980045,3,
P00023126,5,1
P00023131,5,0
P00023135,5,0
P00980082,2,2
P00023162,1,0
P00023163,7,0
P00023177,5,0
P00023179,4,1
P00023183,3,1
P00023185,2,0
P00023189,5,1
P00023193,3,1
P00023194,5,0
P00023200,5,0
P00023203,5,1
P00980126,3,0
P00023214,7,0
P00023218,3,1
P00980158,3,1
P00023241,1,
P00980178,4,0
P00023254,4,1
P00980190,3,0
P00980191,3,0
P00980217,7,0
P00980225,5,0
P00023286,5,1
P00980230,4,1
P00023295,7,0
P00980232,4,1
P00023304,2,2
P00023305,5,0
P00023307,4,1
P00023309,3,1
P00023313,7,1
P00023316,3,1
P00023322,5,0
P00023340,3,0
P00023344,5,1
P00023358,3,1
P00980297,3,0
P00023373,5,0
P00023389,3,1
P00023394,4,1
P00980342,7,0
P00980345,3,1
P00980346,5,0
P00023410,5,0
P00023420,3,0
P00023422,3,0
P00980377,5,0
P00980381,7,0
P00023426,5,1
P00023427,5,0
P00023430,5,1
P00023433,2,1
P00980393,5,0
P00980398,4,1
P00023441,3,1
P00023444,4,1
P00023450,3,0
P00023471,1,0
P00980479,5,1
P00023494,3,1
P00023502,2,1
P00980521,5,0
P00023530,4,1
P00980532,2,1
P00980545,5,0
P00023551,3,1
P00023552,5,0
P00023576,5,0
P00980584,5,0
P00980598,3,1
P00023612,4,1
P00023634,2,1
P00980631,3,0
P00980636,3,0
P00980645,5,1
P00023654,1,0
P00980663,4,1
P00023668,4,1
P00023675,3,1
P00980696,2,1
P00980708,3,1
P00023707,7,0
P00023720,2,0
P00023721,2,0
P00023729,4,1
P00980759,5,1
P00023746,5,0
P00023750,2,0
P00980781,3,1
P00980809,5,1
P00980816,5,0
P00023798,3,1
P00023816,3,0
P00980843,5,0
P00023817,5,0
P00023835,5,1
P00023850,2,0
P00023854,3,0
P00023871,5,1
P00023886,7,0
P00980892,5,0
P00980904,5,1
P00980920,3,0
P00980936,7,0
P00023911,4,1
P00980946,3,0
P00980947,5,0
P00023930,7,1
P00980974,1,0
P00023945,7,0
P00023947,5,1
P00023948,2,0
P00023964,4,1
P00023986,7,0
P00023987,3,0
P00023996,7,0
P00981030,3,0
P00024010,2,0
P00024024,5,1
P00024036,3,1
P00024047,7,0
P00981088,4,1
P00981100,5,1
P00024080,3,0
P00024083,5,0
P00024094,5,1
P00024110,1,0
P00981137,1,0
P00024130,3,0
P00981138,3,0
P00981144,3,0
P00981146,5,0
P00981157,5,0
P00981161,3,0
P00024145,5,1
P00024153,5,0
P00024154,5,1
P00024171,4,1
P00981235,4,0
P00024203,7,0
P00024225,1,0
P00024227,4,1
P00024230,7,0
P00981277,3,1
P00981278,3,0
P00024252,5,0
P00024270,3,0
P00024285,5,0
P00981326,7,0
P00024289,5,0
P00024308,3,1
P00024313,5,1
P00981350,5,1
P00981355,2,0
P00024324,3,1
P00981356,3,0
P00024329,5,0
P00981364,4,1
P00981367,5,1
P00024338,3,0
P00024350,7,1
P00981393,7,0
P00024377,2,1
P00981411,4,0
P00981427,3,0
P00024397,5,0
P00981441,5,0
P00024408,7,0
P00024417,2,1
P00024426,7,0
P00981466,2,1
P00024450,7,0
P00024461,3,1
P00981497,3,2
P00024465,5,0
P00024469,5,1
P00024473,5,1
P00981517,5,0
P00981527,2,1
P00024487,3,0
P00024493,5,0
P00024500,3,0
P00024507,5,1
P00981550,7,0
P00981552,7,0
P00024528,3,
P00024534,7,0
P00981573,3,1
P00981576,2,0
P00024550,1,
P00981595,3,1
P00981605,5,1
P00981612,5,1
P00024574,1,0
P00024579,4,1
P00024584,5,0
P00024586,5,0
P00024600,7,0
P00981649,5,1
P00024620,3,0
P00024629,5,1
P00024645,3,2
P00024647,5,1
P00981689,4,1
P00024654,2,0
P00024664,5,1
P00024665,2,1
P00981701,3,1
P00981704,7,0
P00024678,1,
P00024679,2,0
P00024680,5,1
P00024687,3,1
P00024694,3,0
P00024695,5,0
P00024697,2,0
P00024700,5,0
P00981743,5,1
P00981749,3,1
P00024715,5,0
P00024719,3,2
P00981766,7,0
P00024738,4,1
P00024739,3,0
P00024743,5,0
P00981790,5,1
P00024744,7,0
P00024750,5,1
P00024762,4,1
P00024763,7,0
P00981822,2,0
P00024789,3,0
P00981858,3,0
P00981859,7,0
P00024794,2,0
P00024798,3,1
P00024802,3,1
P00024804,3,1
P00024810,3,1
P00024824,5,0
P00024837,7,0
P00024843,7,0
P00024867,3,1
P00024879,5,0
P00024902,2,0
P00024909,5,0
P00981991,3,0
P00982004,2,0
P00024932,4,1
P00024934,4,1
P00024944,5,0
P00024948,4,1
P00982049,3,1
P00024955,7,0
P00024958,1,0
P00982065,2,0
P00024976,4,0
P00024992,2,1
P00024994,4,1
P00024995,2,0
P00025006,5,1
P00025007,3,0
P00025028,3,0
P00982144,5,1
P00025040,3,0
P00982145,7,1
P00982156,1,0
P00025062,4,1
P00025066,2,0
P00982166,5,1
P00025068,5,1
P00982170,5,1
P00982207,5,0
P00025087,4,1
P00982221,5,1
P00025100,2,0
P00025103,4,1
P00982245,7,1
P00025119,4,1
P00025123,3,0
P00982249,4,1
P00025124,3,0
P00025125,3,0
P00982255,3,0
P00982256,7,0
P00025128,7,1
P00025132,3,1
P00025138,3,1
P00025145,5,0
P00982289,1,0
P00025155,7,0
P00025165,5,0
P00025168,5,1
P00025177,3,0
P00025194,7,0
P00025198,2,1
P00982358,4,1
P00025221,5,1
P00025223,5,1
P00982365,4,1
P00025232,3,0
P00982372,2,0
P00025238,5,1
P00025249,3,2
P00025251,3,1
P00982412,4,2
P00025269,5,0
P00025271,1,1
P00025276,5,1
P00025277,3,0
P00025295,5,0
P00025298,4,1
P00025301,4,1
P00982436,5,1
P00982439,2,0
P00025323,5,0
P00025350,3,0
P00025353,3,0
P00982491,2,2
P00982493,5,1
P00982503,5,0
P00982516,3,0
P00025371,5,1
P00025382,5,1
P00025388,4,1
P00025389,2,1
P00025390,4,1
P00025402,7,1
P00025406,4,1
P00982583,3,0
P00025427,2,1
P00025446,4,1
P00025448,2,0
P00982626,3,1
P00982639,5,0
P00025463,3,1
P00982648,2,0
P00025470,4,1
P00025474,3,0
P00982663,5,0
P00025484,4,1
P00025486,7,0
P00982680,5,1
P00025488,1,0
P00025494,7,0
P00982693,3,1
P00982704,4,1
P00025505,3,0
P00982719,5,1
P00025526,5,0
P00025530,4,1
P00982736,3,1
P00982749,5,0
P00025565,1,0
P00982770,6,1
P00982771,2,2
P00982782,4,1
P00982785,7,0
P00982786,5,0
P00025596,5,0
P00025607,5,1
P00025608,7,0
P00025611,1,0
P00025621,5,1
P00025660,4,1
P00025663,3,2
P00025664,5,1
P00025678,2,0
P00025684,7,0
P00025685,5,0
P00025707,7,0
P00025717,4,1
P00025719,5,1
P00025720,7,0
P00025729,5,1
P00025737,3,0
P00025740,3,1
P00025745,7,0
P00025756,3,1
P00025757,1,0
P00982991,4,1
P00025763,4,1
P00025767,5,0
P00025775,4,1
P00982998,5,0
P00025784,5,0
P00025790,5,0
P00025793,4,1
P00025796,4,1
P00025814,3,1
P00025820,2,0
P00025823,3,1
P00983052,3,1
P00025832,5,1
P00025833,5,1
P00025834,3,1
P00983067,7,0
P00025850,5,2
P00983077,2,1
P00025859,4,1
P00025866,3,1
P00983119,4,1
P00025883,7,0
P00983122,2,1
P00983125,3,0
P00025892,5,0
P00025898,3,2
P00025904,5,0
P00025906,5,0
P00025907,2,1
P00025912,2,3
P00983159,3,1
P00025916,3,1
P00983167,5,0
P00025928,1,0
P00025945,7,0
P00983223,5,0
P00025963,7,0
P00983230,4,1
P00025975,4,1
P00983269,3,1
P00983270,2,0
P00983275,7,1
P00025995,5,0
P00025996,3,1
P00983302,5,1
P00026010,3,0
P00026016,3,0
P00983319,5,1
P00026022,3,1
P00026030,4,1
P00983328,3,0
P00983330,5,1
P00026041,5,0
P00026042,4,1
P00026050,4,3
P00026062,7,0
P00983369,3,2
P00026072,1,0
P00983381,2,0
P00983387,7,0
P00026090,5,0
P00026113,3,1
P00026115,4,1
P00026120,7,0
P00026123,5,0
P00026133,5,1
P00026148,5,0
P00026156,1,0
P00026163,2,1
P00026170,3,2
P00026172,3,1
P00026189,2,0
P00983479,7,0
P00026197,3,0
P00983507,5,1
P00026226,5,2
P00026246,5,0
P00026247,4,1
P00983535,7,0
P00026250,5,0
P00026255,4,1
P00983577,7,0
P00026282,3,1
P00026285,5,1
P00983591,3,0
P00026289,3,1
P00026293,5,1
P00026303,5,2
P00026304,7,0
P00026318,2,1
P00983662,1,0
P00026340,5,0
P00026363,4,1
P00026372,2,2
P00983700,4,1
P00983702,7,0
P00983750,7,1
P00026412,3,1
P00026415,4,1
P00026427,2,0
P00026428,4,1
P00026445,3,0
P00026450,3,1
P00983807,7,0
P00026463,3,1
P00026466,2,0
P00026467,5,0
P00026481,1,0
P00983833,7,0
P00026485,5,1
P00026510,4,1
P00026534,3,0
P00983894,5,0
P00026548,7,0
P00983904,7,0
P00026565,3,0
P00026567,7,0
P00983920,2,0
P00026578,5,0
P00983924,7,0
P00983929,5,0
P00026586,1,0
P00026589,2,0
P00026591,4,1
P00026593,1,0
P00983946,4,1
P00026607,7,0
P00983962,7,0
P00026629,5,0
P00983998,3,1
P00984004,3,0
P00026671,3,1
P00026680,5,1
P00026684,2,0
P00026694,4,1
P00026700,5,0
P00984029,5,0
P00984045,3,1
P00026727,5,0
P00026732,4,1
P00026755,3,0
P00026779,3,1
P00026786,2,3
P00026815,3,0
P00984152,7,0
P00984164,3,1
P00984197,1,0
P00026839,2,0
P00984219,5,0
P00026878,4,1
P00026879,3,0
P00026880,3,0
P00026885,2,0
P00026897,5,0
P00026898,5,0
P00026913,5,0
P00026914,5,0
P00026918,5,0
P00026931,5,0
P00026939,5,0
P00026940,3,1
P00984281,5,0
P00026953,2,0
P00026956,5,0
P00026959,5,0
P00026970,5,0
P00984295,5,0
P00026976,3,0
P00026980,2,1
P00984313,5,1
P00027010,4,1
P00027017,5,0
P00027022,2,0
P00027029,5,0
P00027032,4,1
P00984341,5,0
P00027043,2,1
P00027058,5,0
P00027066,3,0
P00027081,5,0
P00027090,4,1
P00984404,2,0
P00027124,7,0
P00027126,5,0
P00984426,5,0
P00027139,4,0
P00984434,4,1
P00027141,2,0
P00984441,5,1
P00027155,3,1
P00027169,3,1
P00027171,1,2
P00984489,2,0
P00027192,3,0
P00027206,7,0
P00984510,2,0
P00984516,5,1
P00027224,2,1
P00984533,2,1
P00027265,7,0
P00027267,2,1
P00027268,4,1
P00027271,5,0
P00984561,5,0
P00984572,5,0
P00027303,5,0
P00027311,5,0
P00984602,7,1
P00984628,4,0
P00984643,5,1
P00027362,5,0
P00027368,5,0
P00984665,7,0
P00027376,7,0
P00027379,3,1
P00027382,3,1
P00984683,3,0
P00027394,3,3
P00984708,7,0
P00027416,5,0
P00984724,3,0
P00027426,3,0
P00027429,5,1
P00027436,4,1
P00027442,2,0
P00984741,2,1
P00027445,4,1
P00027447,7,0
P00027453,7,0
P00984760,3,0
P00984764,5,0
P00027473,7,0
P00984773,7,0
P00027494,3,2
P00027499,5,1
P00984840,7,0
P00984845,3,1
P00984858,3,0
P00984882,5,0
P00984886,5,1
P00984887,5,1
P00984888,5,0
P00984889,5,0
P00027594,5,0
P00027603,3,0
P00984908,2,0
P00027617,4,1
P00984917,5,0
P00984919,5,0
P00027627,5,0
P00984939,5,0
P00027643,5,0
P00027644,5,0
P00984942,5,0
P00984943,5,0
P00984946,5,1
P00984947,5,1
P00027646,5,0
P00984948,5,1
P00027650,1,0
P00984959,5,0
P00984962,5,0
P00027658,5,0
P00027659,5,0
P00984964,5,0
P00027675,5,0
P00027678,5,1
P00027680,3,1
P00984986,5,0
P00027685,7,0
P00984989,5,0
P00027714,3,1
P00027730,2,0
P00985049,5,0
P00985058,3,0
P00027749,4,1
P00027751,2,0
P00027760,5,0
P00985106,5,1
P00985107,5,0
P00985110,5,0
P00985112,5,0
P00027783,5,1
P00985115,5,0
P00027787,5,0
P00985121,5,0
P00027795,5,0
P00027799,5,0
P00985124,5,0
P00027810,3,0
P00985136,7,0
P00027820,4,1
P00027821,2,1
P00985152,4,0
P00027842,5,0
P00027845,5,0
P00027847,5,0
P00985166,3,0
P00027851,7,0
P00027854,1,0
P00985169,7,0
P00027870,3,0
P00027873,2,1
P00985186,3,0
P00027879,5,0
P00985190,7,1
P00985207,1,0
P00985226,5,0
P00027911,5,0
P00027920,5,0
P00027923,5,0
P00027943,5,0
